
Hazard combat playtest — stages=[early, mid, late, impossible] policies=[greedy, blind, dot-weaver, control-lock, aggro-brute, turtle, chaos, mercy-seeker] deck=policy-pick runs=60 seed=3

Hazard combat playtest matrix
(win = enemy HP→0 or befriend-spare; V/M/D/R = victory/mercy/defeat/retreat;
 statusEng + dotFrac are the doctrine witnesses: status play is the efficient path;
 util=deck utilization, H=play entropy, dom=dominant-card HP share (>70% = spam))

  stage      enemy                     policy       deck                    win  V/M/D/R     rounds statusEng dotFrac strike  util    H   dom
  late       arch-demon                greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60

Stage summaries (runs-weighted):
  early      cells=48  win= 66%  statusEng= 24%  dotFrac= 63%  rounds=5.4  util=100%  H=0.97  dom=100%(straw-mans-jab)
             win-path: vic=1691 mer=0 cap=221 con=0 def=968
  mid        cells=40  win= 13%  statusEng= 16%  dotFrac= 43%  rounds=4.4  util=100%  H=1.00  dom=100%(slippery-slope)
             win-path: vic=265 mer=0 cap=47 con=0 def=2088
  late       cells=48  win=  0%  statusEng= 12%  dotFrac= 33%  rounds=3.4  util=100%  H=0.99  dom= 71%(slippery-slope)
             win-path: vic=0 mer=0 cap=0 con=0 def=2880
  impossible cells=8   win=  0%  statusEng= 13%  dotFrac= 33%  rounds=5.3  util=100%  H=0.99  dom= 57%(slippery-slope)
             win-path: vic=0 mer=0 cap=0 con=0 def=480

Card coverage: 46/70 eligible cards exercised (dead-card rate  34%)
  never played: achilles-and-the-tortoise, arrow-paradox, circular-reasoning, currys-conversion, entropy-tax, festering-argument, mirror-of-guilt, ouroboros, pact-of-akrasia, paralysis-of-analysis, peroratio-interrupta, red-herring, resonance-detonation, resonant-chamber, self-flagellant, stuck-in-their-head, suppurating-curse, the-closing-word, the-overtake, the-reaping, the-tithe, undistributed-middle, venom-and-vein, winnowing

Per-card usage (all cells):
(free%/paid% = share of plays per line; fizz% = fizzled attempts / (plays+fizzles);
 unpl% = hand entries discarded un-played at phase end / (plays+unplayed);
 hpF/hpP = HP swing (immediate + projected DoT) attributed to the FREE/PAID line)
  card                         plays bottom   top statusLands discards  free%  paid%  fizz%  unpl%     hpF     hpP
  brace-for-impact             25166   6777 18389           0        0    73%    27%     0%     0%       0   32141
  half-step                    20070   5450 14620           0        0    73%    27%     0%     0%       0   10808
  signs-and-portents           14158   2365 11793           0        0    83%    17%     0%     0%       0    5368
  slippery-slope               13186   5764  7422        5764        0    56%    44%     1%     0%   30714  248897
  ex-nihilo                    12661   2679  9982           0        0    79%    21%     0%     0%       0   15925
  disarming-smile              12383   5792  6591        5792        0    53%    47%     0%     0%       0    8007
  bootstrap-loop                9615   1980  7635           0        0    79%    21%     5%     0%       0   10075
  refrain                       8566   4201  4365        4201        0    51%    49%     1%     0%       0  378549
  straw-mans-jab                8338   1702  6636        1702        0    80%    20%     0%     0%    9834   97035
  against-my-judgment           7985    784  7201           0        0    90%    10%     0%     0%       0       0
  delphic-ambiguity             7912   1019  6893           0        0    87%    13%    10%     0%   37187   95638
  the-olive-branch              7409   2851  4558           0        0    62%    38%     1%     0%       0    8324
  brief-candle                  6893   2738  4155        2738        0    60%    40%     0%     0%       0  129617
  second-thoughts               6839   2136  4703           0        0    69%    31%    13%     0%       0     456
  sketch-of-a-thought           6698   4210  2488        4210        0    37%    63%     0%     0%       0  131836
  prophecy-fulfilled            6470   2260  4210           0        0    65%    35%     3%     0%       0  166589
  soft-word                     5977   2310  3667           0        0    61%    39%     0%     0%       0    4462
  measured-answer               5319   1876  3443           0        0    65%    35%     0%     0%       0    2199
  memento-mori                  4897   3058  1839        3058        0    38%    62%     0%     0%       0    1856
  bone-orchard                  4754    785  3969           0        0    83%    17%     3%     0%       0       0
  captive-audience              4689   1793  2896           0        0    62%    38%     0%     0%       0       0
  mirror-of-longing             4083   1462  2621           0        0    64%    36%     1%     0%       0       0
  cassandras-burden             3668   2392  1276        2392        0    35%    65%     1%     0%       0  151885
  glimpse                       3425   1469  1956        1469        0    57%    43%     0%     0%       0  166840
  the-adamant-wall              2925    778  2147           0        0    73%    27%     0%     0%       0     417
  common-ground                 2895   1101  1794        1101        0    62%    38%     1%     0%       0    8780
  fated-course                  2581    409  2172           0        0    84%    16%     4%     0%       0       0
  the-gleaners-due              2417    609  1808           0        0    75%    25%    21%     0%       0    4464
  tu-quoque                     2306    940  1366           0        0    59%    41%     1%     0%       0     925
  opening-statement             2164   1182   982        1182        0    45%    55%     0%     0%       0  109096
  ad-nauseam                    2079    371  1708           0        0    82%    18%     3%     0%       0     101
  hedgehogs-dilemma             1926    468  1458           0        0    76%    24%     2%     0%       0       0
  sweet-poison                  1759    282  1477         282        0    84%    16%     0%     0%    4034    7485
  zenos-half-step               1621    798   823           0        0    51%    49%     0%     0%       0       0
  mounting-case                 1612   1185   427        1185        0    26%    74%     0%     0%       0  116672
  irresistible-grace            1566    155  1411           0        0    90%    10%     0%     0%       0       0
  practiced-cadence             1533    208  1325           0        0    86%    14%     0%     0%       0       0
  anvil-of-form                 1426    405  1021           0        0    72%    28%     0%     0%       0       0
  nettle-cloak                   992    536   456         536        0    46%    54%     0%     0%       0   13911
  heart-of-the-matter            866    232   634           0        0    73%    27%     0%     0%       0    4645
  crown-of-thorns                865    126   739           0        0    85%    15%     0%     0%       0       0
  fallen-grace                   833    207   626         207        0    75%    25%     0%     0%       0    9723
  the-oracles-eye                808    130   678           0        0    84%    16%     0%     0%       0       0
  quagmire-of-doubt              674    270   404           0        0    60%    40%     5%     0%       0       0
  crumbling-resolve              660    115   545           0        0    83%    17%     0%     0%       0       0
  exordium                       481    233   248         233        0    52%    48%     0%     0%       0    9085
